spatial id,temporal id,Target (normal),Normal target,occurrence t-5,occurrence t-4,occurrence t-3,occurrence t-2,occurrence t-1,occurrence t
3,51,0.0,0.0,1,0,0,0,0,0
3,52,0.0,0.0,0,0,0,0,0,0
3,53,0.0,0.0,0,0,0,0,0,0
3,54,0.0,0.0,0,0,0,0,0,0
3,55,0.0,0.0,0,0,0,0,0,0
3,56,0.0,0.0,0,0,0,0,0,0
3,57,0.0,0.0,0,0,0,0,0,0
3,58,0.0,0.0,0,0,0,0,0,0
3,59,0.0,0.0,0,0,0,0,0,0
3,60,0.0,0.0,0,0,0,0,0,0
3,61,0.0,0.0,0,0,0,0,0,0
3,62,0.0,0.0,0,0,0,0,0,0
3,63,1.0,1.0,0,0,0,0,0,0
3,64,0.0,0.0,0,0,0,0,0,0
3,65,0.0,0.0,0,0,0,0,0,0
3,66,0.0,0.0,0,0,0,0,0,0
3,67,0.0,0.0,0,0,0,0,0,0
3,68,0.0,0.0,0,0,0,0,0,0
3,69,0.0,0.0,0,0,0,0,0,0
3,70,1.0,1.0,0,0,0,0,0,0
3,71,0.0,0.0,0,0,0,0,0,1
3,72,0.0,0.0,0,0,0,0,1,0
3,73,0.0,0.0,0,0,0,1,0,0
3,74,0.0,0.0,0,0,1,0,0,0
3,75,1.0,1.0,0,1,0,0,0,0
3,76,0.0,0.0,1,0,0,0,0,0
3,77,1.0,1.0,0,0,0,0,0,0
3,78,0.0,0.0,0,0,0,0,0,1
3,79,0.0,0.0,0,0,0,0,1,0
3,80,0.0,0.0,0,0,0,1,0,0
3,81,0.0,0.0,0,0,1,0,0,0
3,82,1.0,1.0,0,1,0,0,0,0
3,83,0.0,0.0,1,0,0,0,0,1
3,84,1.0,1.0,0,0,0,0,1,0
3,85,0.0,0.0,0,0,0,1,0,1
3,86,0.0,0.0,0,0,1,0,1,0
3,87,0.0,0.0,0,1,0,1,0,0
3,88,1.0,1.0,1,0,1,0,0,0
3,89,0.0,0.0,0,1,0,0,0,0
3,90,0.0,0.0,1,0,0,0,0,1
3,91,1.0,1.0,0,0,0,0,1,0
3,92,1.0,1.0,0,0,0,1,0,1
3,93,1.0,1.0,0,0,1,0,1,0
3,94,0.0,0.0,0,1,0,1,0,0
3,95,1.0,1.0,1,0,1,0,0,0
3,96,0.0,0.0,0,1,0,0,0,1
3,97,1.0,1.0,1,0,0,0,1,0
3,98,0.0,0.0,0,0,0,1,0,0
3,99,0.0,0.0,0,0,1,0,0,1
3,100,1.0,1.0,0,1,0,0,1,1
3,101,0.0,0.0,1,0,0,1,1,1
3,102,1.0,1.0,0,0,1,1,1,0
3,103,0.0,0.0,0,1,1,1,0,1
3,104,0.0,0.0,1,1,1,0,1,0
3,105,0.0,0.0,1,1,0,1,0,1
3,106,0.0,0.0,1,0,1,0,1,0
3,107,0.0,0.0,0,1,0,1,0,0
3,108,1.0,1.0,1,0,1,0,0,1
3,109,0.0,0.0,0,1,0,0,1,0
3,110,0.0,0.0,1,0,0,1,0,1
3,111,0.0,0.0,0,0,1,0,1,0
3,112,1.0,1.0,0,1,0,1,0,0
3,113,1.0,1.0,1,0,1,0,0,0
3,114,0.0,0.0,0,1,0,0,0,0
3,115,0.0,0.0,1,0,0,0,0,0
3,116,0.0,0.0,0,0,0,0,0,1
3,117,0.0,0.0,0,0,0,0,1,0
3,118,0.0,0.0,0,0,0,1,0,0
3,119,0.0,0.0,0,0,1,0,0,0
3,120,0.0,0.0,0,1,0,0,0,1
3,121,1.0,1.0,1,0,0,0,1,1
3,122,0.0,0.0,0,0,0,1,1,0
3,123,0.0,0.0,0,0,1,1,0,0
3,124,1.0,1.0,0,1,1,0,0,0
3,125,0.0,0.0,1,1,0,0,0,0
3,126,1.0,1.0,1,0,0,0,0,0
3,127,0.0,0.0,0,0,0,0,0,0
3,128,0.0,0.0,0,0,0,0,0,0
3,129,1.0,1.0,0,0,0,0,0,1
3,130,0.0,0.0,0,0,0,0,1,0
3,131,0.0,0.0,0,0,0,1,0,0
3,132,0.0,0.0,0,0,1,0,0,1
3,133,0.0,0.0,0,1,0,0,1,0
3,134,0.0,0.0,1,0,0,1,0,1
3,135,0.0,0.0,0,0,1,0,1,0
3,136,0.0,0.0,0,1,0,1,0,0
3,137,1.0,1.0,1,0,1,0,0,1
3,138,0.0,0.0,0,1,0,0,1,0
3,139,1.0,1.0,1,0,0,1,0,0
3,140,0.0,0.0,0,0,1,0,0,0
3,141,0.0,0.0,0,1,0,0,0,0
3,142,0.0,0.0,1,0,0,0,0,0
3,143,1.0,1.0,0,0,0,0,0,0
3,144,1.0,1.0,0,0,0,0,0,0
3,145,1.0,1.0,0,0,0,0,0,1
3,146,0.0,0.0,0,0,0,0,1,0
3,147,0.0,0.0,0,0,0,1,0,1
3,148,0.0,0.0,0,0,1,0,1,0
3,149,0.0,0.0,0,1,0,1,0,0
3,150,1.0,1.0,1,0,1,0,0,0
3,151,0.0,0.0,0,1,0,0,0,1
3,152,0.0,0.0,1,0,0,0,1,1
3,153,0.0,0.0,0,0,0,1,1,1
3,154,0.0,0.0,0,0,1,1,1,0
3,155,1.0,1.0,0,1,1,1,0,0
3,156,0.0,0.0,1,1,1,0,0,0
3,157,1.0,1.0,1,1,0,0,0,0
3,158,1.0,1.0,1,0,0,0,0,1
3,159,1.0,1.0,0,0,0,0,1,0
3,160,1.0,1.0,0,0,0,1,0,0
3,161,1.0,1.0,0,0,1,0,0,0
3,162,1.0,1.0,0,1,0,0,0,0
3,163,1.0,1.0,1,0,0,0,0,1
3,164,0.0,0.0,0,0,0,0,1,0
3,165,0.0,0.0,0,0,0,1,0,1
3,166,1.0,1.0,0,0,1,0,1,1
3,167,1.0,1.0,0,1,0,1,1,1
3,168,1.0,1.0,1,0,1,1,1,1
3,169,0.0,0.0,0,1,1,1,1,1
3,170,0.0,0.0,1,1,1,1,1,1
3,171,0.0,0.0,1,1,1,1,1,1
3,172,1.0,1.0,1,1,1,1,1,0
3,173,0.0,0.0,1,1,1,1,0,0
3,174,1.0,1.0,1,1,1,0,0,1
3,175,0.0,0.0,1,1,0,0,1,1
3,176,0.0,0.0,1,0,0,1,1,1
3,177,0.0,0.0,0,0,1,1,1,0
3,178,0.0,0.0,0,1,1,1,0,0
3,179,1.0,1.0,1,1,1,0,0,0
3,180,0.0,0.0,1,1,0,0,0,1
3,181,0.0,0.0,1,0,0,0,1,0
3,182,0.0,0.0,0,0,0,1,0,1
3,183,1.0,1.0,0,0,1,0,1,0
3,184,0.0,0.0,0,1,0,1,0,0
3,185,1.0,1.0,1,0,1,0,0,0
3,186,0.0,0.0,0,1,0,0,0,0
3,187,1.0,1.0,1,0,0,0,0,1
3,188,1.0,1.0,0,0,0,0,1,0
3,189,0.0,0.0,0,0,0,1,0,0
3,190,0.0,0.0,0,0,1,0,0,0
3,191,0.0,0.0,0,1,0,0,0,1
3,192,0.0,0.0,1,0,0,0,1,0
3,193,0.0,0.0,0,0,0,1,0,1
3,194,1.0,1.0,0,0,1,0,1,0
3,195,0.0,0.0,0,1,0,1,0,1
3,196,0.0,0.0,1,0,1,0,1,1
3,197,0.0,0.0,0,1,0,1,1,0
3,198,0.0,0.0,1,0,1,1,0,0
3,199,0.0,0.0,0,1,1,0,0,0
3,200,1.0,1.0,1,1,0,0,0,0
3,201,1.0,1.0,1,0,0,0,0,0
3,202,1.0,1.0,0,0,0,0,0,1
3,203,0.0,0.0,0,0,0,0,1,0
3,204,1.0,1.0,0,0,0,1,0,0
3,205,0.0,0.0,0,0,1,0,0,0
3,206,1.0,1.0,0,1,0,0,0,0
3,207,0.0,0.0,1,0,0,0,0,0
3,208,1.0,1.0,0,0,0,0,0,1
3,209,0.0,0.0,0,0,0,0,1,1
3,210,1.0,1.0,0,0,0,1,1,1
3,211,1.0,1.0,0,0,1,1,1,0
3,212,0.0,0.0,0,1,1,1,0,1
3,213,1.0,1.0,1,1,1,0,1,0
3,214,0.0,0.0,1,1,0,1,0,1
3,215,0.0,0.0,1,0,1,0,1,0
3,216,1.0,1.0,0,1,0,1,0,1
3,217,0.0,0.0,1,0,1,0,1,0
3,218,0.0,0.0,0,1,0,1,0,1
3,219,0.0,0.0,1,0,1,0,1,1
3,220,1.0,1.0,0,1,0,1,1,0
3,221,1.0,1.0,1,0,1,1,0,1
3,222,0.0,0.0,0,1,1,0,1,0
3,223,1.0,1.0,1,1,0,1,0,0
3,224,1.0,1.0,1,0,1,0,0,1
3,225,1.0,1.0,0,1,0,0,1,0
3,226,0.0,0.0,1,0,0,1,0,0
3,227,0.0,0.0,0,0,1,0,0,0
3,228,0.0,0.0,0,1,0,0,0,1
3,229,0.0,0.0,1,0,0,0,1,1
3,230,0.0,0.0,0,0,0,1,1,0
3,231,0.0,0.0,0,0,1,1,0,1
3,232,0.0,0.0,0,1,1,0,1,1
3,233,0.0,0.0,1,1,0,1,1,1
3,234,0.0,0.0,1,0,1,1,1,0
3,235,0.0,0.0,0,1,1,1,0,0
3,236,1.0,1.0,1,1,1,0,0,0
3,237,0.0,0.0,1,1,0,0,0,0
3,238,0.0,0.0,1,0,0,0,0,0
3,239,1.0,1.0,0,0,0,0,0,0
3,240,1.0,1.0,0,0,0,0,0,0
3,241,0.0,0.0,0,0,0,0,0,0
3,242,0.0,0.0,0,0,0,0,0,0
3,243,1.0,1.0,0,0,0,0,0,0
3,244,0.0,0.0,0,0,0,0,0,1
3,245,0.0,0.0,0,0,0,0,1,0
3,246,1.0,1.0,0,0,0,1,0,0
3,247,0.0,0.0,0,0,1,0,0,1
3,248,1.0,1.0,0,1,0,0,1,1
3,249,0.0,0.0,1,0,0,1,1,0
3,250,0.0,0.0,0,0,1,1,0,0
3,251,1.0,1.0,0,1,1,0,0,1
3,252,1.0,1.0,1,1,0,0,1,0
3,253,1.0,1.0,1,0,0,1,0,0
3,254,0.0,0.0,0,0,1,0,0,1
3,255,1.0,1.0,0,1,0,0,1,0
3,256,1.0,1.0,1,0,0,1,0,1
3,257,1.0,1.0,0,0,1,0,1,0
3,258,1.0,1.0,0,1,0,1,0,0
3,259,1.0,1.0,1,0,1,0,0,1
3,260,0.0,0.0,0,1,0,0,1,1
3,261,0.0,0.0,1,0,0,1,1,1
3,262,1.0,1.0,0,0,1,1,1,0
3,263,0.0,0.0,0,1,1,1,0,1
3,264,1.0,1.0,1,1,1,0,1,1
3,265,0.0,0.0,1,1,0,1,1,1
3,266,0.0,0.0,1,0,1,1,1,1
3,267,0.0,0.0,0,1,1,1,1,1
3,268,0.0,0.0,1,1,1,1,1,0
3,269,1.0,1.0,1,1,1,1,0,0
3,270,0.0,0.0,1,1,1,0,0,1
3,271,0.0,0.0,1,1,0,0,1,0
3,272,1.0,1.0,1,0,0,1,0,1
3,273,1.0,1.0,0,0,1,0,1,0
3,274,0.0,0.0,0,1,0,1,0,0
3,275,0.0,0.0,1,0,1,0,0,0
3,276,1.0,1.0,0,1,0,0,0,0
3,277,0.0,0.0,1,0,0,0,0,1
3,278,0.0,0.0,0,0,0,0,1,0
3,279,0.0,0.0,0,0,0,1,0,0
3,280,1.0,1.0,0,0,1,0,0,1
3,281,0.0,0.0,0,1,0,0,1,1
3,282,0.0,0.0,1,0,0,1,1,0
3,283,1.0,1.0,0,0,1,1,0,0
3,284,0.0,0.0,0,1,1,0,0,1
3,285,0.0,0.0,1,1,0,0,1,0
3,286,1.0,1.0,1,0,0,1,0,0
3,287,1.0,1.0,0,0,1,0,0,0
3,288,1.0,1.0,0,1,0,0,0,1
3,289,1.0,1.0,1,0,0,0,1,0
3,290,0.0,0.0,0,0,0,1,0,0
3,291,1.0,1.0,0,0,1,0,0,1
3,292,0.0,0.0,0,1,0,0,1,0
3,293,0.0,0.0,1,0,0,1,0,0
3,294,0.0,0.0,0,0,1,0,0,1
3,295,1.0,1.0,0,1,0,0,1,1
3,296,1.0,1.0,1,0,0,1,1,1
3,297,0.0,0.0,0,0,1,1,1,1
3,298,0.0,0.0,0,1,1,1,1,0
3,299,1.0,1.0,1,1,1,1,0,1
3,300,0.0,0.0,1,1,1,0,1,0
3,301,1.0,1.0,1,1,0,1,0,0
3,302,0.0,0.0,1,0,1,0,0,0
3,303,0.0,0.0,0,1,0,0,0,1
3,304,0.0,0.0,1,0,0,0,1,1
3,305,0.0,0.0,0,0,0,1,1,0
3,306,0.0,0.0,0,0,1,1,0,0
3,307,0.0,0.0,0,1,1,0,0,1
3,308,1.0,1.0,1,1,0,0,1,0
3,309,1.0,1.0,1,0,0,1,0,1
3,310,1.0,1.0,0,0,1,0,1,0
3,311,1.0,1.0,0,1,0,1,0,0
3,312,1.0,1.0,1,0,1,0,0,0
3,313,0.0,0.0,0,1,0,0,0,0
3,314,1.0,1.0,1,0,0,0,0,0
3,315,0.0,0.0,0,0,0,0,0,0
3,316,1.0,1.0,0,0,0,0,0,1
3,317,1.0,1.0,0,0,0,0,1,1
3,318,0.0,0.0,0,0,0,1,1,1
3,319,1.0,1.0,0,0,1,1,1,1
3,320,1.0,1.0,0,1,1,1,1,1
3,321,0.0,0.0,1,1,1,1,1,0
3,322,0.0,0.0,1,1,1,1,0,1
3,323,0.0,0.0,1,1,1,0,1,0
3,324,1.0,1.0,1,1,0,1,0,1
3,325,0.0,0.0,1,0,1,0,1,1
3,326,1.0,1.0,0,1,0,1,1,0
3,327,1.0,1.0,1,0,1,1,0,1
3,328,1.0,1.0,0,1,1,0,1,1
3,329,0.0,0.0,1,1,0,1,1,0
3,330,0.0,0.0,1,0,1,1,0,0
3,331,1.0,1.0,0,1,1,0,0,0
3,332,1.0,1.0,1,1,0,0,0,1
3,333,0.0,0.0,1,0,0,0,1,0
3,334,1.0,1.0,0,0,0,1,0,1
3,335,1.0,1.0,0,0,1,0,1,1
3,336,0.0,0.0,0,1,0,1,1,1
3,337,0.0,0.0,1,0,1,1,1,0
3,338,1.0,1.0,0,1,1,1,0,0
3,339,1.0,1.0,1,1,1,0,0,1
3,340,0.0,0.0,1,1,0,0,1,1
3,341,1.0,1.0,1,0,0,1,1,0
3,342,0.0,0.0,0,0,1,1,0,1
3,343,0.0,0.0,0,1,1,0,1,1
3,344,1.0,1.0,1,1,0,1,1,0
3,345,0.0,0.0,1,0,1,1,0,0
3,346,1.0,1.0,0,1,1,0,0,1
3,347,1.0,1.0,1,1,0,0,1,1
3,348,1.0,1.0,1,0,0,1,1,0
3,349,0.0,0.0,0,0,1,1,0,1
3,350,1.0,1.0,0,1,1,0,1,0
3,351,1.0,1.0,1,1,0,1,0,0
3,352,1.0,1.0,1,0,1,0,0,1
3,353,1.0,1.0,0,1,0,0,1,0
3,354,1.0,1.0,1,0,0,1,0,1
3,355,1.0,1.0,0,0,1,0,1,1
3,356,1.0,1.0,0,1,0,1,1,1
3,357,0.0,0.0,1,0,1,1,1,0
3,358,1.0,1.0,0,1,1,1,0,1
3,359,1.0,1.0,1,1,1,0,1,1
3,360,1.0,1.0,1,1,0,1,1,1
3,361,0.0,0.0,1,0,1,1,1,1
3,362,1.0,1.0,0,1,1,1,1,1
3,363,0.0,0.0,1,1,1,1,1,1
3,364,1.0,1.0,1,1,1,1,1,1
3,365,1.0,1.0,1,1,1,1,1,0
3,366,1.0,1.0,1,1,1,1,0,1
3,367,1.0,1.0,1,1,1,0,1,1
3,368,0.0,0.0,1,1,0,1,1,1
3,369,1.0,1.0,1,0,1,1,1,0
3,370,0.0,0.0,0,1,1,1,0,1
3,371,0.0,0.0,1,1,1,0,1,0
3,372,0.0,0.0,1,1,0,1,0,1
3,373,1.0,1.0,1,0,1,0,1,1
3,374,1.0,1.0,0,1,0,1,1,1
3,375,1.0,1.0,1,0,1,1,1,1
3,376,1.0,1.0,0,1,1,1,1,0
3,377,1.0,1.0,1,1,1,1,0,1
3,378,1.0,1.0,1,1,1,0,1,0
3,379,1.0,1.0,1,1,0,1,0,0
3,380,0.0,0.0,1,0,1,0,0,0
3,381,0.0,0.0,0,1,0,0,0,1
3,382,1.0,1.0,1,0,0,0,1,1
3,383,1.0,1.0,0,0,0,1,1,1
3,384,1.0,1.0,0,0,1,1,1,1
3,385,0.0,0.0,0,1,1,1,1,1
3,386,0.0,0.0,1,1,1,1,1,1
3,387,1.0,1.0,1,1,1,1,1,1
3,388,1.0,1.0,1,1,1,1,1,0
3,389,0.0,0.0,1,1,1,1,0,0
3,390,0.0,0.0,1,1,1,0,0,1
3,391,1.0,1.0,1,1,0,0,1,1
3,392,0.0,0.0,1,0,0,1,1,1
3,393,1.0,1.0,0,0,1,1,1,0
3,394,0.0,0.0,0,1,1,1,0,0
3,395,0.0,0.0,1,1,1,0,0,1
3,396,0.0,0.0,1,1,0,0,1,1
3,397,0.0,0.0,1,0,0,1,1,0
3,398,0.0,0.0,0,0,1,1,0,0
3,399,0.0,0.0,0,1,1,0,0,1
3,400,0.0,0.0,1,1,0,0,1,0
3,401,1.0,1.0,1,0,0,1,0,1
3,402,0.0,0.0,0,0,1,0,1,0
3,403,0.0,0.0,0,1,0,1,0,0
3,404,0.0,0.0,1,0,1,0,0,0
3,405,0.0,0.0,0,1,0,0,0,0
3,406,0.0,0.0,1,0,0,0,0,0
3,407,1.0,1.0,0,0,0,0,0,0
3,408,0.0,0.0,0,0,0,0,0,0
3,409,0.0,0.0,0,0,0,0,0,1
3,410,1.0,1.0,0,0,0,0,1,0
3,411,0.0,0.0,0,0,0,1,0,0
3,412,0.0,0.0,0,0,1,0,0,0
3,413,0.0,0.0,0,1,0,0,0,0
3,414,1.0,1.0,1,0,0,0,0,0
3,415,1.0,1.0,0,0,0,0,0,1
3,416,0.0,0.0,0,0,0,0,1,0
3,417,0.0,0.0,0,0,0,1,0,0
3,418,1.0,1.0,0,0,1,0,0,1
3,419,1.0,1.0,0,1,0,0,1,0
3,420,1.0,1.0,1,0,0,1,0,0
3,421,1.0,1.0,0,0,1,0,0,0
3,422,1.0,1.0,0,1,0,0,0,1
3,423,1.0,1.0,1,0,0,0,1,1
3,424,0.0,0.0,0,0,0,1,1,0
3,425,0.0,0.0,0,0,1,1,0,0
3,426,0.0,0.0,0,1,1,0,0,1
3,427,0.0,0.0,1,1,0,0,1,1
3,428,1.0,1.0,1,0,0,1,1,1
3,429,1.0,1.0,0,0,1,1,1,1
3,430,1.0,1.0,0,1,1,1,1,1
3,431,1.0,1.0,1,1,1,1,1,1
3,432,0.0,0.0,1,1,1,1,1,0
3,433,0.0,0.0,1,1,1,1,0,0
3,434,0.0,0.0,1,1,1,0,0,0
3,435,1.0,1.0,1,1,0,0,0,0
3,436,1.0,1.0,1,0,0,0,0,1
3,437,0.0,0.0,0,0,0,0,1,1
3,438,0.0,0.0,0,0,0,1,1,1
3,439,0.0,0.0,0,0,1,1,1,1
3,440,1.0,1.0,0,1,1,1,1,0
3,441,1.0,1.0,1,1,1,1,0,0
3,442,0.0,0.0,1,1,1,0,0,0
3,443,1.0,1.0,1,1,0,0,0,1
3,444,1.0,1.0,1,0,0,0,1,1
3,445,0.0,0.0,0,0,0,1,1,0
3,446,1.0,1.0,0,0,1,1,0,0
3,447,0.0,0.0,0,1,1,0,0,0
3,448,1.0,1.0,1,1,0,0,0,1
3,449,0.0,0.0,1,0,0,0,1,1
3,450,0.0,0.0,0,0,0,1,1,0
3,451,0.0,0.0,0,0,1,1,0,1
3,452,1.0,1.0,0,1,1,0,1,1
3,453,1.0,1.0,1,1,0,1,1,0
3,454,1.0,1.0,1,0,1,1,0,1
3,455,1.0,1.0,0,1,1,0,1,0
3,456,0.0,0.0,1,1,0,1,0,1
3,457,1.0,1.0,1,0,1,0,1,0
3,458,0.0,0.0,0,1,0,1,0,0
3,459,1.0,1.0,1,0,1,0,0,0
3,460,0.0,0.0,0,1,0,0,0,1
3,461,1.0,1.0,1,0,0,0,1,1
3,462,1.0,1.0,0,0,0,1,1,1
3,463,1.0,1.0,0,0,1,1,1,1
3,464,0.0,0.0,0,1,1,1,1,0
3,465,1.0,1.0,1,1,1,1,0,1
3,466,0.0,0.0,1,1,1,0,1,0
3,467,0.0,0.0,1,1,0,1,0,1
3,468,1.0,1.0,1,0,1,0,1,0
3,469,0.0,0.0,0,1,0,1,0,1
3,470,0.0,0.0,1,0,1,0,1,1
3,471,1.0,1.0,0,1,0,1,1,1
3,472,1.0,1.0,1,0,1,1,1,0
3,473,0.0,0.0,0,1,1,1,0,1
3,474,0.0,0.0,1,1,1,0,1,0
3,475,0.0,0.0,1,1,0,1,0,0
3,476,0.0,0.0,1,0,1,0,0,1
3,477,1.0,1.0,0,1,0,0,1,0
3,478,1.0,1.0,1,0,0,1,0,0
3,479,0.0,0.0,0,0,1,0,0,1
3,480,1.0,1.0,0,1,0,0,1,1
3,481,0.0,0.0,1,0,0,1,1,0
3,482,0.0,0.0,0,0,1,1,0,0
3,483,1.0,1.0,0,1,1,0,0,0
3,484,0.0,0.0,1,1,0,0,0,0
3,485,1.0,1.0,1,0,0,0,0,1
3,486,1.0,1.0,0,0,0,0,1,1
3,487,0.0,0.0,0,0,0,1,1,0
3,488,0.0,0.0,0,0,1,1,0,1
3,489,0.0,0.0,0,1,1,0,1,0
3,490,1.0,1.0,1,1,0,1,0,0
3,491,0.0,0.0,1,0,1,0,0,1
3,492,0.0,0.0,0,1,0,0,1,0
3,493,1.0,1.0,1,0,0,1,0,1
3,494,0.0,0.0,0,0,1,0,1,1
3,495,0.0,0.0,0,1,0,1,1,0
3,496,1.0,1.0,1,0,1,1,0,0
3,497,0.0,0.0,0,1,1,0,0,0
3,498,1.0,1.0,1,1,0,0,0,1
3,499,1.0,1.0,1,0,0,0,1,0
3,500,0.0,0.0,0,0,0,1,0,0
3,501,0.0,0.0,0,0,1,0,0,1
3,502,0.0,0.0,0,1,0,0,1,0
3,503,0.0,0.0,1,0,0,1,0,0
3,504,0.0,0.0,0,0,1,0,0,1
3,505,0.0,0.0,0,1,0,0,1,0
3,506,0.0,0.0,1,0,0,1,0,1
3,507,0.0,0.0,0,0,1,0,1,1
3,508,0.0,0.0,0,1,0,1,1,0
3,509,1.0,1.0,1,0,1,1,0,0
3,510,1.0,1.0,0,1,1,0,0,0
3,511,0.0,0.0,1,1,0,0,0,0
3,512,1.0,1.0,1,0,0,0,0,0
3,513,1.0,1.0,0,0,0,0,0,0
3,514,0.0,0.0,0,0,0,0,0,0
3,515,0.0,0.0,0,0,0,0,0,0
3,516,1.0,1.0,0,0,0,0,0,0
3,517,1.0,1.0,0,0,0,0,0,1
3,518,1.0,1.0,0,0,0,0,1,1
3,519,0.0,0.0,0,0,0,1,1,0
3,520,0.0,0.0,0,0,1,1,0,1
3,521,1.0,1.0,0,1,1,0,1,1
3,522,0.0,0.0,1,1,0,1,1,0
3,523,0.0,0.0,1,0,1,1,0,0
3,524,0.0,0.0,0,1,1,0,0,1
3,525,1.0,1.0,1,1,0,0,1,1
3,526,0.0,0.0,1,0,0,1,1,1
3,527,1.0,1.0,0,0,1,1,1,0
3,528,1.0,1.0,0,1,1,1,0,0
3,529,1.0,1.0,1,1,1,0,0,1
3,530,0.0,0.0,1,1,0,0,1,0
3,531,0.0,0.0,1,0,0,1,0,0
3,532,1.0,1.0,0,0,1,0,0,0
3,533,0.0,0.0,0,1,0,0,0,1
3,534,0.0,0.0,1,0,0,0,1,0
3,535,0.0,0.0,0,0,0,1,0,1
3,536,0.0,0.0,0,0,1,0,1,1
3,537,0.0,0.0,0,1,0,1,1,1
3,538,1.0,1.0,1,0,1,1,1,0
3,539,0.0,0.0,0,1,1,1,0,0
3,540,0.0,0.0,1,1,1,0,0,1
3,541,1.0,1.0,1,1,0,0,1,0
3,542,1.0,1.0,1,0,0,1,0,0
3,543,1.0,1.0,0,0,1,0,0,0
3,544,1.0,1.0,0,1,0,0,0,0
3,545,1.0,1.0,1,0,0,0,0,0
3,546,1.0,1.0,0,0,0,0,0,1
3,547,0.0,0.0,0,0,0,0,1,0
3,548,1.0,1.0,0,0,0,1,0,0
3,549,0.0,0.0,0,0,1,0,0,1
3,550,1.0,1.0,0,1,0,0,1,1
3,551,1.0,1.0,1,0,0,1,1,1
3,552,0.0,0.0,0,0,1,1,1,1
3,553,1.0,1.0,0,1,1,1,1,1
3,554,1.0,1.0,1,1,1,1,1,1
3,555,1.0,1.0,1,1,1,1,1,0
3,556,0.0,0.0,1,1,1,1,0,1
3,557,1.0,1.0,1,1,1,0,1,0
3,558,0.0,0.0,1,1,0,1,0,1
3,559,1.0,1.0,1,0,1,0,1,1
3,560,0.0,0.0,0,1,0,1,1,0
3,561,1.0,1.0,1,0,1,1,0,1
3,562,0.0,0.0,0,1,1,0,1,1
3,563,0.0,0.0,1,1,0,1,1,1
3,564,0.0,0.0,1,0,1,1,1,0
3,565,1.0,1.0,0,1,1,1,0,1
3,566,0.0,0.0,1,1,1,0,1,0
3,567,1.0,1.0,1,1,0,1,0,1
3,568,0.0,0.0,1,0,1,0,1,0
3,569,0.0,0.0,0,1,0,1,0,1
3,570,0.0,0.0,1,0,1,0,1,0
3,571,1.0,1.0,0,1,0,1,0,0
3,572,1.0,1.0,1,0,1,0,0,0
3,573,0.0,0.0,0,1,0,0,0,1
3,574,0.0,0.0,1,0,0,0,1,0
3,575,1.0,1.0,0,0,0,1,0,1
3,576,1.0,1.0,0,0,1,0,1,0
3,577,1.0,1.0,0,1,0,1,0,0
3,578,1.0,1.0,1,0,1,0,0,0
3,579,1.0,1.0,0,1,0,0,0,1
3,580,1.0,1.0,1,0,0,0,1,1
3,581,1.0,1.0,0,0,0,1,1,0
3,582,1.0,1.0,0,0,1,1,0,0
